review_clean,emotion_label,label,fold
"Rating: 5. Kategori: Beauty. Teks: barang sesuai, packing aman, cepat sampai.",happy,0,1
"Rating: 2. Kategori: Health. Teks: promo yang ditawarkan marketing s3 payah, alibinya free gimmick hanya berlaku pada toko di wilayah tangerang, sedangkan barang yang di tawarkan di toko tangerang tidak ada free gimmick tersebut tapi kenapa dicantumkan di toko cabang aneh sekali",anger,2,0
"Rating: 5. Kategori: Mother and Baby. Teks: barang rapih, diproses cepat.",happy,0,3
Rating: 2. Kategori: Kitchen. Teks: barang tidak sesuai gambar. payah,anger,2,1
"Rating: 4. Kategori: Books. Teks: buku sedikit cacat di bagian kertas, tapi overall mantap",happy,0,4
"Rating: 1. Kategori: Toys and Hobbies. Teks: barang tidak lengkap. next di cek bner2 dlu sblm kirim, tidak cm asal kirim aja.jual kok tidak mau rugi,mlh ngrugiin customer.suruh kirim kekurangan barangnya tidak mau.ribet! gmn mau dapat kepuasan n kepercayaan dari pelangg",fear,3,0
"Rating: 5. Kategori: Tour and Travel. Teks: ke 4x beli simcard disini, response sangat cepat dari penjual. terima kasih",love,1,0
Rating: 5. Kategori: Automotive. Teks: produk original .,happy,0,3
"Rating: 5. Kategori: Household. Teks: harga terjangkau. recomended. warna sesuai. pengiriman cepat, bener2 blackout, tambah sukses tokonya, saya sudah pesan satu lagi buat disebelahnya ?",love,1,0
"Rating: 5. Kategori: Party Supplies and Craft. Teks: baguss bgtttt sesuaii , btw aku bli yang s013 and s008",love,1,2
Rating: 5. Kategori: Food and Drink. Teks: mantaap.rekomendasi banget murah bukan murahan dan enak rasanya,love,1,4
"Rating: 5. Kategori: Books. Teks: pengiriman cepat, packing rapih, buku masih tersegel dengan aman. terimakasih banyak.",happy,0,2
Rating: 5. Kategori: Toys and Hobbies. Teks: cantik banget,love,1,1
Rating: 1. Kategori: Office & Stationery. Teks: baru kali ini pesan di sini kecewa. hasil print meleset dari desain. seller dikasih masukan malah menyalahkan pembeli. tidak bakal beli lagi.,fear,3,4
Rating: 1. Kategori: Office & Stationery. Teks: proses pengiriman sangat mengecewakan,sadness,4,4
Rating: 5. Kategori: Movies and Music. Teks: trima kasih szsdrum barang sudah sampai.sukses terus szsdrum. ?,happy,0,1
Rating: 5. Kategori: Computers and Laptops. Teks: penjualnya ramah melayani pembeli dengan sabar dan memberikan berbagai saran yang pembeli tidak tahu . mantap lah ?,happy,0,4
Rating: 5. Kategori: Kitchen. Teks: pesanan di terima dengan baik.maknyoss,happy,0,3
"Rating: 3. Kategori: Kitchen. Teks: respon cepat,produk sampai dengan cepat,",happy,0,0
"Rating: 1. Kategori: Food and Drink. Teks: rasa tidak sesuai, tidak ada kerasa daun jeruknya.bad taste",anger,2,0
"Rating: 2. Kategori: Electronics. Teks: tidak sesuai yang diharapkan, volume tidak besar kencang",fear,3,2
"Rating: 1. Kategori: Gaming. Teks: audio keluar gambar tidak, settingan di ps juga sudah di ganti bukan rgb lagi tetap tidak keluar gambarnya.",fear,3,2
Rating: 1. Kategori: Food and Drink. Teks: kecewa .minta ganti alamat mlh tidak bisa,sadness,4,4
Rating: 4. Kategori: Kids and Baby Fashion. Teks: jamnya berfungsi normal. bahannya bagus. ukuran sesuai. nyaman dipakai lama.,happy,0,2
Rating: 5. Kategori: Household. Teks: terima kasih untuk menjual travel pouch 1 set dengan berbagai ukuran dan bahan bagus tidak bau plastik. barang cepat tiba dan dalam.keadaan baik. terima kasih.,happy,0,4
"Rating: 5. Kategori: Toys and Hobbies. Teks: sampe cepet .makasihh yahh,anak aku seneng bangettt.",love,1,0
"Rating: 5. Kategori: Animal Care. Teks: obatnya manjur, anjing ku udah mulai pulih dari sakit kulitnya, thanks gan, recommended seller",love,1,4
"Rating: 4. Kategori: Books. Teks: bukunya sampai dengan selamattt, tapi sayang banget di beberapa sudutnya ada sedikit damage",happy,0,0
Rating: 1. Kategori: Office & Stationery. Teks: gampang putus kurang mantep dipake nya,sadness,4,3
Rating: 1. Kategori: Automotive. Teks: produk tidak dikirim,anger,2,1
"Rating: 1. Kategori: Kitchen. Teks: baru pakai beberapa kali, sponnya terpisah jadi 3, lemnya tidak bagus",sadness,4,0
"Rating: 5. Kategori: Beauty. Teks: barang sesuai, pengiriman cepat, recommended",love,1,1
Rating: 2. Kategori: Movies and Music. Teks: untuk jepit ke mejanya loss. tidak bisa ngunci. sudah di coba dengan seal tape. tapi terlalu longgar sehingga tidak bisa nge lock. untuk boom arm nya bagus. sayang jadi bingung pakenya karena tidak bisa ngelock,fear,3,2
"Rating: 1. Kategori: Electronics. Teks: aplikasi banyak yang tidak bisa kebuka. cm bs youtube saja wirelles keyboard arah atas,back dan angka 3 tidak bisa. kecewa tidak dilakukan pengecekan dlu sebelum dikirim. niat mau nonton bein jadi tidak bisa. remote mi boxnya jg tdk bisa.",sadness,4,0
"Rating: 5. Kategori: Office & Stationery. Teks: murah dan mudah digunakan, setidaknya nya bermanfaat dan packing cukup aman tebal bubble wrapnya. see you again",happy,0,2
"Rating: 4. Kategori: Electronics. Teks: barangnya berfungsi dengan baik, semoga baterainya awet ya",happy,0,1
"Rating: 5. Kategori: Office & Stationery. Teks: kualitas barangnya bagus sesuai dengan harapan customer, respon chat jg cepat dan ramah. rekomended seller. sukses terus lapaknya gan.",love,1,0
"Rating: 3. Kategori: Electronics. Teks: ternyata tidak bisa dipakai di redmi 3s, tetapi di laptop bisa. tidak sesuai harapan",sadness,4,1
"Rating: 3. Kategori: Gaming. Teks: koneksi perangkat susah, kalaupun konek seringkali putus, buku petunjuk minim info. pdhal beli pilihan yang paling mahal. apa saya saja yang terima barang spt ini?",fear,3,2
"Rating: 1. Kategori: Food and Drink. Teks: pie susunya jamuran, duh parah banget sih jualan",fear,3,4
Rating: 4. Kategori: Women's Fashion. Teks: paket telah sampai.sesuai hargalah,happy,0,0
Rating: 2. Kategori: Kitchen. Teks: respon cepat packing rapih kecewa 2 lubang teflonnya ngelupas,sadness,4,2
Rating: 5. Kategori: Kitchen. Teks: respon cepat barang sesuai! sipppppppppp!,love,1,2
Rating: 1. Kategori: Party Supplies and Craft. Teks: balon nya kecil bngt,sadness,4,3
"Rating: 4. Kategori: Gaming. Teks: barang bagus cm ternyata kecil tidak seperti yang di bayangin, tapi anak q suka, cm yang kecewa kabel chargernya tidak ada",love,1,0
"Rating: 5. Kategori: Food and Drink. Teks: respon cepat, barang aman, buahnya segar dan bagus, pengiriman cepat",happy,0,0
Rating: 5. Kategori: Health. Teks: mantap sesuai pesanan trimakasih,happy,0,0
"Rating: 5. Kategori: Body Care. Teks: paket sampai super cepat. barang ori dari official.shop gitu lho. baru akan digunakan hari ini. kalau ada hasilnya, aku pesan lagi.",happy,0,2
Rating: 1. Kategori: Body Care. Teks: pesen 2 kok yang dateng cuma 1?tolong di cek ulang donk.,fear,3,1
"Rating: 5. Kategori: Kids and Baby Fashion. Teks: bahannya sih bagus , sesuai pesanan mudah an muat ya soalnya buat kado, trmksh ?",happy,0,3
"Rating: 2. Kategori: Food and Drink. Teks: pedes nya over, dibanding isinya yang dikit. yang tidak kuat pedes over not rekomended",fear,3,2
Rating: 1. Kategori: Toys and Hobbies. Teks: kayaknya smua barangnya kempeess makannya dituliss klo kempes gabisa ganti ?,fear,3,2
"Rating: 3. Kategori: Electronics. Teks: bagian magnet perekat tidak melekat dengan sempurna, jadinya ketika ditempel dengan lampunya jatuh cukup kecewa karena bagian magnet dengan wadahnya tidak melekat kuat jdnya buat rusak lampu kalau jatuh kelantai",sadness,4,4
Rating: 1. Kategori: Party Supplies and Craft. Teks: bolong coy. packing parah bgttttt. lakban semua jadi robek2 ketika dicabut,fear,3,4
Rating: 1. Kategori: Computers and Laptops. Teks: sangat kecewa. baru 4 bulan scroll sudah rusak.,sadness,4,1
"Rating: 1. Kategori: Automotive. Teks: penjual tidak amanah, minta masker warna abu dan hitam,di kirim abu semua",anger,2,2
Rating: 4. Kategori: Books. Teks: produk diterima kondisi baik. pengiriman cepat dan packing rapi. respon penjual oke,happy,0,3
Rating: 1. Kategori: Books. Teks: kecewa kali bru beli saja sudah lepas halaman pertama . ntah buku asli atau tidak nih . packing jg kurang .,sadness,4,0
"Rating: 5. Kategori: Health. Teks: nicee, ada segel plastik jg, jadi aman dan asli.",happy,0,4
"Rating: 4. Kategori: Electronics. Teks: barang sesuai gambar, cuman perlu adaptor 12v lagi supaya bisa nyala. terima kasih juga buat kurirnya",happy,0,0
Rating: 5. Kategori: Muslim Fashion. Teks: mantab?bahannya adem. ukuran sesuai. modelnya cantik . warnanya cantik . jahitan rapi. tidak menerawang.,love,1,4
"Rating: 5. Kategori: Computers and Laptops. Teks: barang sampai dengan cepat, packingnya rapi dan amat sekali, tidak ada bagian acrylic yang pecah. berfungsi dengan baik. semoga awet.",happy,0,3
Rating: 1. Kategori: Automotive. Teks: sangat sangat kecewa belanja ditoko ini. hati hatilah belanja ditoko.,sadness,4,2
"Rating: 4. Kategori: Movies and Music. Teks: pesanan sudah diterima bagus dan sesuai , thxxxxxxxxxxxxxxxxxxxxxxxxx",happy,0,0
Rating: 2. Kategori: Books. Teks: ada bekas sobek di bagian belakang meskipun itu sobek kecil tapi tatap saja saya sedikit kurang puas terimakasih,sadness,4,2
"Rating: 5. Kategori: Household. Teks: bagus banget, harganya murah tapi kualitasnya ternyata bagus banget. designnya juga keren en berfungsi sesuai iklannya. recommended banget. pengiriman jg cepat dan aman. thx ya",love,1,4
"Rating: 4. Kategori: Women's Fashion. Teks: bgs, cepat respon dan pengirimanny",happy,0,1
Rating: 1. Kategori: Kids and Baby Fashion. Teks: bahan tipis tidak sesuai motif garis spt foto.minta pink dikirim warna merah.cape deh.mending fotonya diganti jangan pajang foto yang tidak sesuai brg ready. saya pesen 2polos.1 strip. 2 yang 14rb 1 yang 19rb. cb dicek dulu.dan minta warna pink,sadness,4,1
"Rating: 1. Kategori: Sport. Teks: barang cacat, sablonnya tidak rapih, sudah luntur ketika diterima",sadness,4,4
"Rating: 1. Kategori: Phones and Tablets. Teks: tidak sesuai dengan kapasitas yang tertera di boxnya,kecewa pokoknya.kalo bisa gue balikin .gue balikin sudah",sadness,4,0
"Rating: 3. Kategori: Women's Fashion. Teks: pengirimannya cepat, barang bagus, tapi ukuran maksimal 27 sepertinya, jadi tidak muat",happy,0,3
Rating: 1. Kategori: Other Products. Teks: tidak recomend seller dan hati kalau berbelanja di seller ini karena seller nya tidak bertanggung jawab,fear,3,1
Rating: 1. Kategori: Other Products. Teks: tidak ada packing bubble nya,anger,2,4
"Rating: 1. Kategori: Muslim Fashion. Teks: penjual memaksa untuk tidak mau membatalkan pesanan, maen kirim saja padahal saya sudah ajukan pembatalan. silahkan nikmati uang haram",anger,2,4
"Rating: 5. Kategori: Toys and Hobbies. Teks: terima kasih, pesanan sesuai",happy,0,2
"Rating: 1. Kategori: Office & Stationery. Teks: barang belum sampai sampai hari ini, toko pefia tolong reviwe lagi kerjasama dengan kurir antaraja itu, sangat lelet dan tidak bertanggung jawab, barang belum sampai sudah di konfirmasi diterima pemesan hadeeehhh, kurir abal2.lama super lelet",fear,3,4
"Rating: 2. Kategori: Phones and Tablets. Teks: pengiriman lama, minta nota pembelian tidak di kasi",fear,3,3
Rating: 1. Kategori: Women's Fashion. Teks: komplain karena jam di setting masi tidak menyala jawaban dari admin hanya ok,fear,3,0
"Rating: 1. Kategori: Food and Drink. Teks: mon maap, pemesanan ke 2 ini rasanya beda dg pemesanan pertama yang luar biasa enaknya. yang ini lebih pahit drpd sblmnya. lagipula pada pemesanan ini saya menemukan rambut di dalam kopinya mohon dijaga kualitas dan rasanya meski bnyk pesanan ya. tks.",sadness,4,4
Rating: 1. Kategori: Mother and Baby. Teks: bohong tidak dapat hadiah kapok beli d sini ?,anger,2,1
"Rating: 5. Kategori: Office & Stationery. Teks: dapat flash sale 1000 dapat sekotak isi 12. murah bangettttt. produk bagus. sesuai deskripsi, pengiriman cepat, packing aman. terima kasih seller n toped.",happy,0,2
Rating: 3. Kategori: Health. Teks: bungkusannya tidak kuat pecah ?,sadness,4,1
"Rating: 4. Kategori: Books. Teks: barangnya sesuai pesanan dan bagus banget, tapi ada satu yang agak aus samping luar nya karena packibg kebuka.",happy,0,2
"Rating: 1. Kategori: Office & Stationery. Teks: mengecewakan. kemasan luar kertas sobek besar. kelihatannya seperti karena basah, karena ada bagian ujung kertas yang melengkung. padahal pengiriman d pack dengan bubble wrap. saya terima karena saya tidak sempat bikin video unboxing",sadness,4,0
"Rating: 1. Kategori: Computers and Laptops. Teks: sangat mengecewakan, barang yang dikirim tidak sesuai konfirmasi, sampai harus bolak balik 2 kali, saya harus nanggung 6 x ongkos kirim.sangat mengecewakan",anger,2,1
"Rating: 1. Kategori: Animal Care. Teks: tidak sesuai pesan adult dikirim kitten, kaleng pd penyok.diretur mahalan ongkirnya",fear,3,0
"Rating: 1. Kategori: Carpentry. Teks: alat tidak berfungsi, sudah dipasang sesuai instruksi tdk bs dipakai dan tidak ada api yang terpantik keluar hanya liquid gas.",anger,2,1
"Rating: 2. Kategori: Mother and Baby. Teks: pesanan tdk sesuai minta biru diksh pink buat anak laki laki,seller tidak bisa baca kayanya.mengecewakan sekali,brg juga tidak bagus bagus amat standar.",anger,2,4
"Rating: 5. Kategori: Books. Teks: barang sesuai deskripsi, makasih seller",happy,0,2
"Rating: 5. Kategori: Toys and Hobbies. Teks: mantap, sesuai deskripsi dan gambar",love,1,2
Rating: 5. Kategori: Camera. Teks: admin super responsif.cartridge berfungsi dengan baik.sayang banget cuma bisa ngasih 5 bintang,happy,0,3
"Rating: 2. Kategori: Gaming. Teks: banyak sekali game yang nge hang dan game yang sama tapi direname munkin biar banyak saja gamenya padahal ada 3 game yang sama, stick nya ada yang error ketika game yang ada effect vibrationnya, harusnya dicoba dulu sebelum pengiriman",sadness,4,4
Rating: 4. Kategori: Kids and Baby Fashion. Teks: pengiriman cepat dan barang bagus dan murah,happy,0,3
Rating: 5. Kategori: Mother and Baby. Teks: packing rapih.pengiriman juga lumayan cepat.,happy,0,1
Rating: 3. Kategori: Women's Fashion. Teks: kancing nya baru bbrp kali pakai copot kurang kuat,sadness,4,0
Rating: 5. Kategori: Muslim Fashion. Teks: bahan berkualitas. ukuran sesuai. warnanya sesuai. potongannya rapi. modelnya keren. bahan menyerap keringat.,happy,0,3
"Rating: 1. Kategori: Household. Teks: barang tidak sesuai dengan yang di gambar, bukan plastik keras dan sepertinya tidak bisa untuk menumpuk sepatu.bingung cara merakitnya.plastiknya mudah meleyot.sangat tidak puas.",fear,3,3
Rating: 5. Kategori: Sport. Teks: jadi semangat mancing.,happy,0,0
Rating: 5. Kategori: Men's Fashion. Teks: bagus banget bahan nya juga adem ini bakal jadi langganan saya order baju tidur untuk suami ?,happy,0,3
"Rating: 4. Kategori: Camera. Teks: gimbal yang sangat cocok untuk iphone dan hp flagship yang sudah memiliki stabilisasi bagus. sehingga gimbal ini hanya penambah support supaya lbh stabil. samsung note 10 berfungsi dengan baik. dengan catatan tdk boleh menggunakan casing. jika mau menggunakan casing, maka bantalan pad nya harus dilepas, bs dilihat pada foto. fungsi zoom berfungsi dengan baik, fungsi mode video ke kamera juga berfungsi dengan baik, ganti kamera depan dg belakang juga berfungsi dengan baik. cuma jika menggunakan hp murah seperti xiaomi note 9 , gambarnya lebih goyang ketimbang pakai hp flagship. stabilisasi ketika tongkat tongsis dipanjangkan tidak direkomendasikan kalau digunakan sambil berjalan, hasilnya tidak terlalu stabil. bahkan jika tongsisnya dimajukan 1cm saja hasilnya sudah tidak banget stabil.",happy,0,2
Rating: 5. Kategori: Animal Care. Teks: udah pernah beli ini sebelumnya dan udah abis. jadi sekarang beli lagi makasih ka,love,1,3
Rating: 1. Kategori: Computers and Laptops. Teks: pesanan saya tidak sampai ke alamat! saya mau uang saya kembali! saya belum menerima pesanan saya,anger,2,0
Rating: 1. Kategori: Other Products. Teks: beli packing dus sama bubble tapi dus ndak dikirim. mohon diperhatikan kembali,fear,3,3
"Rating: 1. Kategori: Electronics. Teks: harga murah, tapi fisik yang di terima gaa sesuai harapan, lampu di gagang gaa berfungsi, zoom besar kecil gaa berfungsi, lebih parah lagi, saya udah kasih waktu 3 jam untuk jawab keluhan saya via chat, tapi seller slow slow saja padahal online. utamain kepuasan pelanggan, jangan hanya nyari keuntungan semata, gaa bakal berkah.",fear,3,3
"Rating: 1. Kategori: Body Care. Teks: produk sudah dibatalkan dengan alasan jumlah yang tidak sesuai. toko cabang baru buka jam 9, di mana order di lakukan jam 6 dan dibatalan 1.5menit sesudah pembayaran. dari pihak toko bilang barang sudah diproses? barang diambil kurir dari toko cabang jam 17. toko yang tidak dapat dipercaya dan kelakuan memuakkan.",anger,2,4
"Rating: 5. Kategori: Tour and Travel. Teks: faaaassst respon bangeeettt, seller bener2 ngabantuin. puaaaaaasssss. makasih ya. recommended bangeeett.",love,1,2
Rating: 5. Kategori: Office & Stationery. Teks: bagus semuaaaaanyaaaaaa?,love,1,4
Rating: 5. Kategori: Automotive. Teks: produk original . ban jadi hitam kembali! mantap. bahanya kuat! ban menjadi seperti baru kembali.,love,1,2
"Rating: 5. Kategori: Camera. Teks: green screen sudah nyampe, bahan cukup tebal, mirip ntah sama dengan positiveie bag yang bagus, warna hijau cerah, oke lah buat green screen",happy,0,1
"Rating: 1. Kategori: Automotive. Teks: barang tidak sesuai, dikirim yang lebih murah selisih harga barang tidak dapat direfund. barang lecet padahal beli extra bubblewarp.",sadness,4,2
Rating: 3. Kategori: Animal Care. Teks: artemia dtg udah byk yang mati,fear,3,4
"Rating: 2. Kategori: Kitchen. Teks: barang rusak. pisau ada yang patah, ada bekas goresan pisau, sayang banget quality kontrolnya buruk.",sadness,4,2
